id,user_id,content,image_url,state,scheduled_datetime,created_at,updated_at
655ff326-5430-44b9-8577-c8202fd5b3f3,ef437f47-040e-410b-a1b9-84004b850c8f,"Estamos usando la IA MUY MAL ⛔
El otro día en Valencia, esperando en un semáforo, vi un anuncio en un autobús que me dejó 🤯...  Texturas raras, gambas con cabeza en ambos extremos... ¡Claramente generado por IA!

No digo que no usemos IA, ¡para nada! Pero hay que usarla con cabeza.  Me imagino la conversación:

Cliente 1: Necesitamos una campaña YA.
Cliente 2: Mi primo lo diseña con IA y Canva en una tarde por 100€.
Cliente 1: ¡Perfecto!

Si vas a empapelar la ciudad, ¡invierte en criterio humano!  Cuando busco un restaurante, quiero ver fotos reales, no ""comida"" inventada.  Si quieres ahorrarte la sesión de fotos (lo entiendo, es un rollo), usa IA, pero ¡FILTRA el resultado!

Este anuncio me quitó las ganas de ir a esos restaurantes (aunque creo que iba dirigido a turistas). Me intentaron ""colar"" una imagen falsa de su comida y les pillé. Confianza 0.

¿Os ha pasado algo parecido? 🤔 

#IA #InteligenciaArtificial #MarketingDigital #Publicidad #ExperienciaCliente 


",,planificado,2025-01-17 07:00:00+00,2025-01-10 07:10:18.682285+00,2025-01-17 05:19:20.457549+00
65924bf0-4d4a-4759-93f5-7bfd814ea00b,ef437f47-040e-410b-a1b9-84004b850c8f,Evento HP,,planificado,2025-12-02 23:00:00+00,2025-11-29 16:57:38.635498+00,2025-11-29 16:57:38.635498+00
65f19e30-e20b-48d9-b7d4-c8953a5d3d2d,ef437f47-040e-410b-a1b9-84004b850c8f,"Deep Research! Comparamos los sistemas
Lubricantes
- ChatGPT https://chatgpt.com/c/67bff456-7254-8002-8019-1fe816d88d1d (Fuentes: , Segundos: 27 minutos )
- Grok : https://x.com/i/grok?conversation=1894978821880713552 (Fuentes 132, Segundos: 155
- Perplexity https://www.perplexity.ai/search/necesito-realizar-una-investig-.8cDstKpSv.Be3HAr3RCUQ (fuentes 119, segundos 200
- Deepseek: https://chat.deepseek.com/a/chat/s/2844642e-d42c-42f2-b617-ef261199b3f3 (fuentes: , segundos: 60)

Deep Research! Comparamos los sistemas
Investigar clientes
- ChatGPT (Fuentes: , Segundos: )
- Grok: https://x.com/i/grok?conversation=1894981689136554086 (Fuentes 256, Segundos: 198
- Perplexity:  https://www.perplexity.ai/search/necesito-realizar-una-investig-1yxGyZcxRcGuLvkPO5NoRQ  (fuentes 74, segundos 350
- Deepseek: (fuentes: , segundos: 60)",,borrador,,2025-02-27 05:38:41.337254+00,2025-02-27 05:49:24.406034+00
66e519dd-5e91-419a-8ce2-250587ba450b,ef437f47-040e-410b-a1b9-84004b850c8f,"IMAGEN 50
La mayoría de los planes de transformación fallan… y no por la tecnología.
Fallan porque no entendemos 𝐪𝐮é 𝐭𝐢𝐩𝐨 𝐞𝐬 𝐥𝐚 𝐫𝐞𝐬𝐢𝐬𝐭𝐞𝐧𝐜𝐢𝐚 𝐪𝐮𝐞 𝐭𝐞𝐧𝐞𝐦𝐨𝐬 𝐝𝐞𝐥𝐚𝐧𝐭𝐞.

Me he topado con el modelo de los Tres Niveles de Resistencia de Rick Maurer y me ha molado lo claro, simple y humano que es para cualquiera que esté navegando una ola de cambio (IA incluida).

𝐍𝐢𝐯𝐞𝐥 𝟏: “𝐍𝐨 𝐥𝐨 𝐞𝐧𝐭𝐢𝐞𝐧𝐝𝐨”
Aquí no hay mala intención, solo confusión: mensajes densos, exceso de jerga, cero contexto.
No rechazan el cambio. No saben qué está pasando.
🧪 Solución: comunicación clara, lenguaje simple, visuales, ejemplos y conversación abierta.

𝐍𝐢𝐯𝐞𝐥 𝟐: “𝐍𝐨 𝐦𝐞 𝐠𝐮𝐬𝐭𝐚”
Este es más humano: miedo a perder relevancia, territorio o identidad profesional.
Otro PDF o una formación obligatoria no arreglan esto.
🧪 Solución: empatía real, explicar el beneficio individual (“qué gano yo”), dar tiempo para adaptarse.

𝐍𝐢𝐯𝐞𝐥 𝟑: “𝐍𝐨 𝐜𝐨𝐧𝐟í𝐨 𝐞𝐧 𝐭𝐢”
Aquí el problema no es el cambio… somos nosotros.
O el comité.
O la historia previa de promesas incumplidas.
🧪 Solución: diálogo honesto, escucha real, reparar credibilidad y co-crear el camino.

Cuando mezclas estos niveles y aplicas la estrategia equivocada, todo se atasca.

Por eso tantos proyectos de Transformación Digital —y ahora de IA corporativa— tropiezan: intentamos resolver un “no confío” con más slides, o un “no lo entiendo” con más KPIs.

En un momento donde la IA acelera todo, la gestión del cambio no es un extra: es la habilidad directiva clave.",,planificado,2026-01-07 23:00:00+00,2025-12-10 04:48:42.237096+00,2026-01-08 05:26:35.465897+00
67304cef-02c0-4c2b-9465-1ba83401d0cf,ef437f47-040e-410b-a1b9-84004b850c8f,"Menudo regalo haber empezado 2026 con un libro de los que te hacen cambiar tu forma de ver el mundo.
Algunas conclusiones interesantes que me llevo de ""Pensar en Sistemas"" 👇

Todo es un sistema. Piezas conectadas, dependientes unas de otras.

Establecer las barreras de donde empieza un subsistema y dónde termina es difícil - y artificial.

Cuando queremos mejorar el flujo de un sistema, nos centramos más en aumentar la entrada que en reducir la salida. ¿Problemas de talento? ¡Contrata más!

Hay bucles que ayudan a mantener la estabilidad de un sistema.
Otros son destructivos, un pequeño desajuste escala hasta el desastre.

Los retrasos, especialmente en información, son la principal causa de mal funcionamiento de un sistema.

Si no lo has leído, ya tienes deberes 😉",,planificado,2026-02-02 23:00:00+00,2026-01-29 05:42:51.760943+00,2026-02-03 04:32:37.730622+00
68548ff2-1c1a-4291-9b67-328111007fed,ef437f47-040e-410b-a1b9-84004b850c8f,"La IA 𝐧𝐨 𝐬𝐢𝐞𝐦𝐩𝐫𝐞 𝐭𝐞 𝐚𝐡𝐨𝐫𝐫𝐚 𝐭𝐢𝐞𝐦𝐩𝐨
A veces sí.

Pero en tareas con riesgo (cliente, legal, finanzas, datos), aparece el ""impuesto de verificación"": el tiempo que te lleva revisar el resultado porque el error puede ser sutil… y caro.

Lo peor no es cuando falla a lo bestia.
Lo peor es cuando casi acierta.

Una lógica rápida para afrontar esto:
- Si la tarea es de bajo valor (por ejemplo redactar un correo sencillo) y te va a llevar más revisarlo que hacerlo, hazlo tú.
- Si la tarea es de alto valor, aunque la IA lo haga rápido y el impuesto de verificación te lleve el mismo tiempo que hacerlo tú a mano, seguramente la calidad del entregable será mucho mayor.",,borrador,,2026-01-14 05:46:03.546723+00,2026-01-14 05:46:03.546723+00
68acbbb9-7835-476a-9f4f-07c9efcbb5a2,ef437f47-040e-410b-a1b9-84004b850c8f,"Con todo el follón de Deepseek, creo que este vídeo puede ser una buena explicación de lo que ha pasado 😂 ¿Y si la causa raíz de esta ""revolución"" fuera un tema cultural? 🤔",,planificado,2025-01-31 07:00:00+00,2025-01-31 04:27:54.284866+00,2025-01-31 04:27:54.284866+00
68c42f80-3240-4919-b6df-13b08d4ebaee,ef437f47-040e-410b-a1b9-84004b850c8f,"Estoy HARTO de la Transformación Digital 😡 Así que vamos a tener que darle un cambio importante a las cosas para este 2025 👇
Llevo ya 8 años con esto de la Transformación Digital y la verdad es que el temita me tiene un poco cansado, principalmente por los comentarios tipo ""Pero... ¿a qué os referís con eso de Transformación Digital?"" o ""Pero si yo ya tengo una web y Office365"" (os juro que esto me ha pasado).

Así que, hemos decidido darle un giro a nuestra área.
❌ Ya NO somos el área de ""Transformación Digital"" que hace planes
🔄 A partir de hoy pasamos a ser un área de ""Estrategia Digital"" que diseña estrategias

Es un cambio que va mucho más allá del nombre 👇

1️⃣ Un Plan Digital dice ""vamos a implementar un CRM, migrar a la nube y adoptar Agile""
Una Estrategia Digital explica ""así es como la tecnología nos va a ayudar a cumplir nuestros objetivos de negocio y va a generar ventajas diferenciales.

2️⃣ Un Plan lista actividades y fechas
Una Estrategia responde ""cómo vamos a ganar usando la tecnología""

3️⃣ Un Plan es reconfortante porque habla de cosas que controlamos
Una Estrategia es incómoda porque nos obliga a tomar decisiones difíciles

El cambio de nombre refleja nuestro compromiso: no solo queremos ayudar a las empresas a modernizarse (que también), sino a usar la tecnología como verdadera ventaja competitiva 💪

Y no, no es que hasta ahora hiciéramos planes y a partir de ahora vayamos a hacer estrategias. Es más bien que, reflexionando, nos hemos dado cuenta de que:
- Hace años que hacemos estrategias, no solo planes.
- La expresión ""Transformación Digital"" genera confusión, y queremos ser MUY claros.

La transformación digital no debería ser el objetivo, sino la consecuencia de una estrategia digital potente 🎯

Vamos a por 2025 con todo 🚀

#EstrategiaDigital #Innovacion",,planificado,2025-01-14 07:00:00+00,2025-01-08 05:42:37.426898+00,2025-01-14 04:46:26.392263+00
6a2e63b8-bb54-4eca-871d-801378594b42,ef437f47-040e-410b-a1b9-84004b850c8f,The Coming Wave,,planificado,2025-11-24 23:00:00+00,2025-11-24 05:09:26.033664+00,2025-11-24 05:09:26.033664+00
6daa4f75-a741-4d5a-98c9-0883e928d12d,ef437f47-040e-410b-a1b9-84004b850c8f,"Great acceleration
La tecnologia que usamos hoy en dia es radicalmente distinta de la que se usaba hace 10 años, que ya era radicalmente distinta a la que se usaba 109 años antes. Durante siglos, multiples generaciones usaban las mismas tecnologías que sus antecesores. 
Tambien esto quiere decir que a veces las cosas se atascan. ",,borrador,,2025-01-06 10:46:36.353532+00,2025-01-06 10:46:36.353532+00
6eb981db-7e2d-41e3-b2bb-efda765ce165,ef437f47-040e-410b-a1b9-84004b850c8f,"Te resumo en 3 minutos por qué O3 es el nuevo GRAN SALTO de la IA.
Se resume en:
- Más inteligente
- Más barato
- Con acceso a herramientas

¿Estamos ante el primer agente de verdad en ChatGPT? (al menos para los que no pagamos 200€/mes

Vídeo largo, 15 minutos viendo el modelo en detalle 👉 https://www.youtube.com/watch?v=RfLMozPd6i4",,planificado,2025-04-21 22:00:00+00,2025-04-21 11:59:02.5027+00,2025-04-21 11:59:02.5027+00
73537196-4e8f-46d1-b182-1954af6a174e,ef437f47-040e-410b-a1b9-84004b850c8f,"La cagué
No necesitaba una nevera inteligente pero la compré porque debía molar
¿Sirve para algo?
No
Es más cara
Sí

Reflexión -> Trufar las cosas de tecnología sin sentido (como con la IA) no es útil, aumenta costes y no genera beneficios",,borrador,,2025-02-05 10:35:18.569679+00,2025-02-09 12:14:44.330949+00
744eb73b-2105-4edb-b5ff-7070e428e231,ef437f47-040e-410b-a1b9-84004b850c8f,IA Zaragoza,,planificado,2025-10-21 22:00:00+00,2025-10-19 06:46:26.335483+00,2025-10-19 06:46:26.335483+00
7841ae1b-517d-4961-8757-32a07d76d93f,ef437f47-040e-410b-a1b9-84004b850c8f,"https://www.pwc.com/gx/en/issues/business-model-reinvention/business-model-reinvention-pressure-index.html?rssid=all_updates

""🏄‍♂️ Surfeando la ola de la reinvención empresarial
Como en el surf, el timing lo es TODO. Si te tiras muy pronto, la ola ni siquiera te levanta. Si lo haces muy tarde... pues eso, te la pierdes 🌊
Nokia, Kodak, Blockbuster... Todos tienen algo en común: miraron la ola perfecta y dijeron """"la próxima"""". Spoiler: no hubo próxima 😅
El secreto está en leer bien las señales del mar 👇
🌊 Las olas están llegando cuando:

Tu sector empieza a oler a naftalina
La competencia se está transformando a toda velocidad
Los clientes empiezan a mirar a otro lado
Aparecen tecnologías que pueden cambiarlo todo
Las startups están revolucionando tu mercado

🎯 ¿El ejemplo perfecto? Walmart vs Amazon
Walmart era el rey indiscutible del retail, pero se quedó mirando la ola del e-commerce desde la orilla. Hoy, aunque sigue siendo líder en ingresos... Amazon vale 4 veces más en bolsa 🤯
La moraleja está clara: en los negocios, como en el surf, hay que saber leer el mar, elegir tu ola y... ¡lanzarse en el momento justo! 🏄‍♂️
¿Has visto alguna """"ola de cambio"""" en tu sector? ¿Cómo supiste que era el momento de surfearla? ¡Te leo en comentarios! 👇
#Innovación #Estrategia #TransformaciónDigital #Liderazgo""
",,borrador,,2025-01-08 05:16:59.801214+00,2025-01-08 05:16:59.801214+00
788889f8-4fa7-4d15-9779-a427ab62d287,ef437f47-040e-410b-a1b9-84004b850c8f,"¿La IA va a quitar empleos? 🤔 Leyendo uno de tantos artículos sobre IA me he encontrado con una frase de esas que te resuenan mucho:
""La IA Generativa puede no reducir los costes en tecnología directamente. En su lugar, habrá una re-evaluación dentro del portfolio tecnológico empresarial, donde los líderes tecnológicos se centrarán cada vez más en proyectos centrados en el crecimiento más que en el mantenimiento rutinario de la infraestructura"".

La reflexión aquí es que, igual que la IA no va a hacer que gastemos menos en IT, sino que invirtamos lo mismo o más para ir más rápido, deberíamos aplicar este pensamiento a todos los empleos. 

Si automatizamos ciertas tareas, no reducimos plantilla, la mantenemos y aprovechamos para ir más rápido que nuestra competencia. Mentalidad de abundancia, no de escasez 😋

PD: Esta es una visión optimista y cortoplacista, realmente creo que en un escenario a medio plazo sobra gente, y ni de lejos estamos preparados (ni preparándonos, me temo).",,planificado,2025-02-08 09:30:00+00,2025-02-08 07:20:41.248537+00,2025-02-08 09:18:32.383719+00
794409bb-5754-46bb-853a-c05d9b67f7a5,ef437f47-040e-410b-a1b9-84004b850c8f,"¿Por qué me gusta tanto la IA como tecnología? Porque nos hace pensar sobre la empresa en terminos de
- Negocio -> Qué impacto quiero
- PRocesos y flujos -> qué hago
- Datos -> Qué input/output necesito, calidad, ...
- Personas -> Adoptan esa tecnología

¡Es una tecnología completísima!",,planificado,2026-03-09 23:00:00+00,2025-12-10 05:31:44.193988+00,2026-02-22 16:37:14.544236+00
795f1fa1-cbcc-4bd7-9ba3-9a2f9d0fa8e4,ef437f47-040e-410b-a1b9-84004b850c8f,"Los Agentes IA se basan principalmente en 4 capacidades o pasos que siguen:
- Percibir: Recopilar y procesar datos de varias fuentes.
- Razonar: Utilizar un modelo de lenguaje grande (LLM) como orquestador, generar soluciones y coordinar modelos especializados. Esto a menudo implica la recuperación y generación aumentada (RAG) para acceder a datos específicos.
- Actuar: Ejecutar tareas mediante la integración con herramientas y software externos a través de API, con salvaguardas integradas.
- Aprender: Mejora continua a través de un ciclo de retroalimentación (""volante de datos""), donde los datos de interacción refinan los modelos.",,borrador,,2025-02-10 05:12:27.804139+00,2025-02-10 05:12:27.804139+00
79f8b426-e7b2-47fa-bfb1-40e18ea3de35,ef437f47-040e-410b-a1b9-84004b850c8f,"Proyectos IA de dos tipos
Productividad Individual
Eficiencia Corporativa -> aquí está el gran valor

https://www.linkedin.com/posts/jensboecking1003_ai-agents-businessvalue-activity-7301279640608821248-ZH0f/?rcm=ACoAAAyX4DUB1wye9xmLpFyN8cbIv-q3xlWDMEg",,planificado,2025-04-16 06:00:00+00,2025-02-28 06:36:43.709634+00,2025-04-09 05:52:29.393544+00
7bfd281e-dd3f-443a-b651-78cea436cc0e,ef437f47-040e-410b-a1b9-84004b850c8f,"""¡TENEMOS QUE IMPLEMENTAR IA YA!"" 🤯
Esa frase que cada vez se oye más en comités de dirección y que cae como una bomba. Ese sentido de urgencia, de que nos estamos quedando atrás, ... Una mezcla de miedo a lo desconocido y confusión que suele venir seguida de decisiones poco acertadas.

Te resumo lo que suele pasar:
1️⃣ Fase de entusiasmo: ""La IA resolverá todos nuestros problemas"" 🚀
2️⃣ Fase de inversión impulsiva: ""Compremos herramientas IA sin plan"" 💸 El clásico: Como tenemos Microsoft 365, vamos a comprar 15 licencias de Copilot!
3️⃣ Fase de decepción: ""¿Por qué no estamos viendo resultados?"" 📉
4️⃣ Fase de abandono: ""La IA era solo una moda"" 🗑️

La realidad es que necesitamos ESTRATEGIA antes que tecnología. El 65% de los proyectos de IA fallan no por la tecnología en sí, sino por falta de comprensión real de:
👉 Qué problemas concretos queremos resolver
👉 Cómo integrarla en nuestros procesos actuales
👉 Qué datos tenemos disponibles (y cuáles no)
👉 Qué capacitación necesita nuestro equipo

La IA no es magia, es una herramienta. Y como toda herramienta, su valor depende de quién y cómo la use.

¿La solución? 
👨‍🏫 Concienciar a la dirección ANTES de invertir. 
🧠 Talleres ejecutivos, casos prácticos adaptados a vuestro sector, y sobre todo: empezar pequeño, medir resultados, y luego escalar.

Que levante la mano quien haya oído una frase parecida a la del principio 🙌",,planificado,2025-02-28 07:00:00+00,2025-02-28 06:33:59.480582+00,2025-02-28 06:33:59.480582+00
7dac905a-2ef2-4428-a6d1-0655cb5bdb60,ef437f47-040e-410b-a1b9-84004b850c8f,"Para el que vende martillos, todo son calvos",,borrador,,2025-02-21 07:02:48.23297+00,2025-02-21 07:02:48.23297+00
7df4c72a-2aa6-4ea0-a48e-b8c2546ea706,ef437f47-040e-410b-a1b9-84004b850c8f,"https://www.canva.com/design/DAGWPkKL-Yg/BvjF-ZqAZfE_eUAVgulvOg/edit

""💥 La IA Generativa está aquí, pero... ¿tus datos están listos para el show? 🤔
Todos estamos emocionados con la IA Generativa: directivos en talleres (como los de Nunsys 😉), departamentos experimentando, y CDOs liderando la transformación. Pero aquí va el spoiler: la mayoría de las empresas NO tiene sus datos preparados. 🚫

La clave no está en tus datos estructurados (tablas y números), sino en tu conocimiento no estructurado: documentos, emails, imágenes y vídeos. Si tus datos están desorganizados o son de baja calidad, la IA no podrá darte buenos resultados. Es el clásico “Garbage In, Garbage Out”. 😅

🚀 Guía para preparar tu empresa para la IA Generativa:
1️⃣ Define casos de uso con impacto 💡
No te pongas a organizar datos sin saber para qué los vas a usar. Empieza definiendo casos de uso claros que puedan aportar valor inmediato:

¿Mejorar la atención al cliente con chatbots más inteligentes?
¿Automatizar la generación de contenido en marketing?
¿Optimizar el desarrollo de productos en R&D?
Identificar los objetivos te ayudará a saber qué tipo de datos y conocimiento necesitas organizar.

2️⃣ Gestiona el conocimiento (¡y revisa su calidad!) 📚
A diferencia de la IA Analítica, que trabaja con datos estructurados, la IA Generativa se alimenta de conocimiento no estructurado. No se trata solo de agregar etiquetas y metadatos, sino también de organizar y validar el contenido:

Clasifica y organiza los documentos para evitar duplicados y confusiones.
Asegúrate de que el conocimiento es válido y relevante (¡Garbage In, Garbage Out!).
Añade etiquetas y descripciones para dar contexto a los documentos.
👷‍♀️ Ejemplo: Morgan Stanley estandarizó sus documentos para asegurar que los modelos de IA trabajen con información precisa y validada.

3️⃣ Facilita el acceso al conocimiento para todos 🏢
Tu infraestructura no necesita ser hipercompleja para empezar a ver resultados. La clave es hacer que el conocimiento esté disponible y accesible para todos:

Crea un inventario claro de documentos clave y asegúrate de que todos los equipos puedan acceder a ellos fácilmente.
Establece procesos simples para actualizar el conocimiento y compartir nuevas ideas.
Fomenta la colaboración entre departamentos para que los datos fluyan y se mantengan actualizados.
💡 Tip: Piensa en tu infraestructura de datos como un gran archivo digital donde cualquier empleado pueda encontrar lo que necesita, cuando lo necesita.

4️⃣ Implementa pilotos y ajusta sobre la marcha 🚀
Empieza con proyectos piloto en los casos de uso más prometedores y mide el impacto. Adapta tu estrategia según los resultados obtenidos.

Ejemplo: Universal Music usa IA para crear versiones nuevas de canciones con voces de sus artistas, explorando nuevas oportunidades mientras protege los derechos de autor.
💬 Conclusión: Preparar tus datos y conocimiento para la IA Generativa no es tarea fácil, pero es el primer paso para desbloquear todo su potencial. Si empiezas ahora, estarás en una posición de ventaja para liderar el cambio.

¿Ya estás trabajando en la calidad de tus datos para IA Generativa? ¡Comparte tus experiencias en los comentarios! 👇

#GenerativeAI #DataStrategy #GestiónDelConocimiento #TransformaciónDigital #Innovación""
",,planificado,2025-01-22 07:00:00+00,2025-01-08 05:16:18.181287+00,2025-01-21 05:07:56.697451+00
7e0b6598-458a-43c7-a081-896e818f1853,ef437f47-040e-410b-a1b9-84004b850c8f,"Estar liado está de moda. Y la ""tiranía del lío"" me tiene un poco hasta las narices.
""Cómo estás"" - ""Puf, hasta arriba"".

Llevamos años en una dinámica destructiva.
Hay que estar ocupado.
Es lo que mola.
Y si no estás muy liado... igual es que no trabajas bien.
O no trabajas lo suficiente.

Así que si no estás liado, te esfuerzas por liarte.
Pones reuniones.
Contestas a correos con un ""gracias"" - hay que hacerse notar.
Te creas una lista infinita de to-dos que tardas más en anotar que en hacer.
Llamas a un compañero y de 15 minutos, 2 son efectivos, 5 de contaros la vida - que está genial, no debemos perder la humanidad -  y 8 de dar 3 vueltas sobre el mismo tema sin llegar a nada. Y como no habéis llegado a nada, convocas otra reunión. Porque el tema no queda claro.
A esa reunión tienen que ir otras 5 personas. Que ahora también están liadas gracias a ti.

Tienes que estar liado.
Eso es lo importante.

¿Hay solución a esto? 
Difícil porque se ha vuelto algo estructural. Está demasiado extendido.
Pero te propongo cómo aportar tu granito - o al menos cómo lo intento yo:

Primero, prohibido responder a un ""¿Qué tal?"" con ""Muy liado"". 
No soy fan del pensamiento positivo mágico.
Pero desde hace un par de años intento responder siempre con un ""Muy bien"". 
Por que sí, puedo tener muchas cosas sobre la mesa - más de las que puedo/debo abarcar.
Pero en realidad estoy bien. 

Aún así, cuando contesto eso, casi todo el mundo me responde con ""Hasta arriba, ¿no?"".
Llega un punto en que digo ""Sí, sí, hasta arriba"" con una sonrisita.
Pero por dentro me hierve un poco la sangre.
Odio estar liado.

Lo segundo, más allá del palabrerío es trabajar en dejar de estar liado.
Estar liado es contrario a ser productivo.

Aquí una serie de preguntas sobre todo ese ""lío que tienes"":
¿Esto hay que hacerlo?
¿Soy yo quien debe hacerlo?
¿Realmente voy a poder hacerlo?

La primera es un tema de foco general.
Las otras dos son una cuestión de delegar. 

Si tienes hay que hacerlo, tienes que hacerlo, y puedes hacerlo, ahí ya entra en juego la productividad.
Que es un tema para otro día. 

Venga, ya te dejo, que seguro que estás muy liado.

PD: no es IA, tengo esa camiseta de verdad y me encanta.
",,planificado,2026-01-20 23:00:00+00,2026-01-21 05:30:01.118365+00,2026-01-21 05:31:05.472789+00
7ff47ead-ee7c-48ac-8ab6-ab2cb1731bb3,ef437f47-040e-410b-a1b9-84004b850c8f,"🚀 Deep Research de Google: Tu Nuevo Asistente de Investigación IA 🤯
Te lo enseño 👇

El proceso normal de investigar cualquier tema -> Empaparte sobre las partes que lo componen, leer mogollón de webs sobre el tema, ... ¡un trabajo tedioso cuanto menos!

¿Cómo lo hace Gemini con Deep Research? 🦸‍♂️
Le propones un tema
Te hace un plan de investigación
Lo pules para mejorarlo y completarlo con lo que te interese
Lee el contenido de internet relevante sobre el tema (¡en el ejemplo del video en 119 webs!) y te lo da consolidado con la estructura que le hayas pedido

Pasamos de horas (incluso os diría que días) a minutos.

Un Pequeño """"Truco"""" 🤫 Deep Research está en la versión de pago de Gemini Advanced, pero ¡tienes 30 días gratis para probarlo! 😉

¿Ya lo has probado? ¿Qué te parece? 👇",,planificado,2025-01-15 07:45:00+00,2025-01-11 08:03:35.847672+00,2025-01-15 07:47:01.583303+00
811f7387-6428-4b07-a27b-22cf2a296f3f,ef437f47-040e-410b-a1b9-84004b850c8f,"¿Cuántos trabajos se va a cargar la IA? Ha salido el Future of Jobs Report 2025 y trae algunas conclusiones interesantes! Te resumo las claves para ahorrarte la lectura de 290 páginas 👇

Imagen 1 - El futuro de los empleos.
El informe muestra los empleos que más subirán y/o bajarán. 
Los que más suben: Agricultura, servicios de reparto, desarrolladores de software, construcción, asistentes de tienda, procesamiento de comida, ...
Es decir, los trabajos relacionados con la manipulación física, y los programadores (que harán principalmente falta para la IA). 
De hecho, en este sentido el informe afirma que la IA Generará 170 millones de empleos hasta 2030, y se cargará 92. Balance positivo, aunque me genera muuuuuchas dudas. 

En España esto afectará a un 37% de los empleados (CASI NADA)

Imagen 2
Top skills necesarias para los próximos 5 años:
Relacionados con la tencología: Conocimiento de la IA y el Big Data, comunicaciones, y ciberseguridad
En la parte humana: Creatividad, resiliencia, flexibilidad, y agilidad.
Con respecto a la gestión: Liderazgo, influencia social, gestión del talento, pensamiento analítica, y cuidado medioambiental (ojo a este). 

También muestra los sectores que más van a necesitar de cada una de estas habilidades.

Una estadística interesante es que afirma que  el 85% de las formaciones en reskilling serán pagadas por las propias empresas. 

Imagen 3
Nos muestra en qué porcentaje cada una de esas habilidades necesarias va a poder ser reemplazado por la IA Generativa.



https://reports.weforum.org/docs/WEF_Future_of_Jobs_Report_2025.pdf",,eliminado,,2025-01-11 06:35:49.719896+00,2025-01-21 04:56:44.664331+00
82d26720-9f3a-4076-815f-e41b68724cc6,ef437f47-040e-410b-a1b9-84004b850c8f,"Si quieres aprovechar al máximo la IA, no seas como Drake 😂
Uno de los mayores fails en proyectos de IA (generativa o no) es la CALIDAD del dato. 

Meterle un PDF a ChatGPT mola, pero no funciona a gran escala. En proyectos serios, con datos a cascoporro, necesitas un buen Gobierno y Calidad del Dato.  Piensa en datos:
👉 Únicos
👉 Buenos
👉 Seguros
👉 Completos
👉 Accesibles

En unos días os cuento más sobre esto.  Mientras tanto... ¡ve echando un ojo a cómo tienes tus datos! 😉

#IA #IAGenerativa #Datos #CalidadDeDatos #GobiernoDelDato #BigData #TransformaciónDigital
",,planificado,2025-01-23 07:00:00+00,2025-01-21 04:52:48.517378+00,2025-01-23 05:46:30.057104+00
83b1a630-a810-422e-8989-d6efe4416f14,ef437f47-040e-410b-a1b9-84004b850c8f,"IA y Renacimiento 🚀

¿Estamos ante un nuevo renacimiento impulsado por la Inteligencia Artificial? 🤔

El auge de la IA nos recuerda a épocas de grandes cambios, como el Renacimiento.  Nuevas herramientas, nuevas formas de crear, nuevas posibilidades... ¡Un mundo nuevo por explorar! 🌍

¿Cómo crees que la IA está transformando tu industria? ¿Qué oportunidades ves en este ""renacimiento"" tecnológico?  Comparte tu visión 💬


#IA #InteligenciaArtificial #Renacimiento #Innovación #TransformaciónDigital #FuturoDelTrabajo


¡Comenta y únete a la conversación! 👇
",,eliminado,,2024-12-27 18:18:10.764535+00,2024-12-27 18:24:32.431456+00
855452f6-95ad-4f88-ab3b-c8bb2ffc468b,ef437f47-040e-410b-a1b9-84004b850c8f,"Dataismo -> creer que recopilando cada vez más datos y alimentándolos con algoritmos cada vez más potentes, las empresas pueden descubrir la verdad, tomar las decisiones correctas y crear valor
Me topo con un artículo que critica este concepto
https://hbr.org/2024/12/the-irreplaceable-value-of-human-decision-making-in-the-age-of-ai

Dataísmo vs Excepcionalismo humano

Que la IA no puede valorar la comodidad de un coche. Pues depende, si le damos ""cuerpo"" y sensores que le permitan medir rigidez, ergonomía, etc, quizás sí, y tal vez podría hacerlo incluso sin llegarse a sentar analizando la morfología del asiento y la persona. 
La IA debería ser capaz de, con los datos y accesos adecuados, tomar cualquier decisión mejor que un humano.

Otro aspecto, con el que SÍ estoy de acuerdo es con que a día de hoy tenemos modelos aún inmaduros para algunas cosas, y ante todo, limitados por el acceso a herramientas e información externa. Ahora bien, el artículo lo plantea con un a visión completamente estática. ""La IA NO es capaz de hacer esto como tecnología"". Más bien no es capaz de hacerlo ahora mismo. 

Por otra parte me rechina esa falsa dicotomía entre capacidades humanas y artificiales, en la que enfrentan ciertas capacidades como inherentemente humanas:
- La imaginación y creatividad -> ¿No tenemos ya IAs generativas que producen soluciones novedosas? (en parte, otras veces solo hacen de loro)
- La intuición -> Lo que las personas llamamos intuición a menudo es un ""simple""  reconocimiento de patrones con información incompleta, algo que la IA puede replicar",,borrador,,2025-03-17 05:45:50.041154+00,2025-03-17 05:45:50.041154+00
